ID_Sample	TaxID	Refseq	Counts	name	Species	Genus	Family	Order	Class	Phylum	Kingdom	Domain	ID	Mangrove	Collection_month	pH	OM	P	Ca	Mg	K	H.Al	SB	CTC	V.	Number_Reads	RelativeAbundance	FreqAlignment
B1	1565536	NR_181089.1	1	Yeosuana marina	Yeosuana marina	Yeosuana	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	1566387	NR_178742.1	1	Mesorhizobium hungaricum	Mesorhizobium hungaricum	Mesorhizobium	Phyllobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	1611323	NR_156854.1	9	Halofilum ochraceum	Halofilum ochraceum	Halofilum	Ectothiorhodospiraceae	Chromatiales	Gammaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.720576461168935	63.0489651691065
B1	1612172	NR_151905.1	2	Vicinamibacter silvestris	Vicinamibacter silvestris	Vicinamibacter	Vicinamibacteraceae	Vicinamibacterales	Vicinamibacteria	Acidobacteriota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.160128102481986	63.0489651691065
B1	1616783	NR_175430.1	1	Photobacterium salinisoli	Photobacterium salinisoli	Photobacterium	Vibrionaceae	Vibrionales	Gammaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	1630136	NR_149787.1	173	Sulfurovum riftiae	Sulfurovum riftiae	Sulfurovum	Sulfurovaceae	Campylobacterales	Epsilonproteobacteria	Campylobacterota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	13.8510808646918	63.0489651691065
B1	1639882	NR_149251.1	3	Longimicrobium terrae	Longimicrobium terrae	Longimicrobium	Longimicrobiaceae	Longimicrobiales	Longimicrobiia	Gemmatimonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.240192153722978	63.0489651691065
B1	1642646	NR_148808.1	1	Petrimonas mucosa	Petrimonas mucosa	Petrimonas	Dysgonomonadaceae	Bacteroidales	Bacteroidia	Bacteroidota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	1645915	NR_169437.1	2	Mangrovimonas xylaniphaga	Mangrovimonas xylaniphaga	Mangrovimonas	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.160128102481986	63.0489651691065
B1	1662866	NR_178788.1	1	Pseudomarivita litorea	Pseudomarivita litorea	Pseudomarivita	Paracoccaceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	1675854	NR_148837.1	4	Abyssivirga alkaniphila	Abyssivirga alkaniphila	Abyssivirga	Vallitaleaceae	Lachnospirales	Clostridia	Bacillota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.320256204963971	63.0489651691065
B1	1678841	NR_149795.1	10	Lentimicrobium saccharophilum	Lentimicrobium saccharophilum	Lentimicrobium	Lentimicrobiaceae	Bacteroidales	Bacteroidia	Bacteroidota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.800640512409928	63.0489651691065
B1	1707966	NR_149306.1	1	Racemicystis crocea	Racemicystis crocea	Racemicystis	Polyangiaceae	Polyangiales	NA	Myxococcota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	1708347	NR_148799.1	1	Arenimonas aestuarii	Arenimonas aestuarii	Arenimonas	Xanthomonadaceae	Xanthomonadales	Gammaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	1708715	NR_178817.1	1	Ensifer aridi	Ensifer aridi	Ensifer	Rhizobiaceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	1737061	NR_159918.1	2	Pseudohalioglobus lutimaris	Pseudohalioglobus lutimaris	Pseudohalioglobus	Halieaceae	Cellvibrionales	Gammaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.160128102481986	63.0489651691065
B1	1737062	NR_178841.1	1	Hyunsoonleella rubra	Hyunsoonleella rubra	Hyunsoonleella	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	1737063	NR_158002.1	1	Brumimicrobium aurantiacum	Brumimicrobium aurantiacum	Brumimicrobium	Crocinitomicaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	1740245	NR_153701.1	4	Carboxylicivirga flava	Carboxylicivirga flava	Carboxylicivirga	Marinilabiliaceae	Marinilabiliales	Bacteroidia	Bacteroidota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.320256204963971	63.0489651691065
B1	1742923	NR_148598.1	2	Thermostilla marina	Thermostilla marina	Thermostilla	Thermoguttaceae	Pirellulales	Planctomycetia	Planctomycetota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.160128102481986	63.0489651691065
B1	1749045	NR_178892.1	1	Gracilimonas amylolytica	Gracilimonas amylolytica	Gracilimonas	Balneolaceae	Balneolales	Balneolia	Balneolota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	1751901	NR_178804.1	1	Methylothermalis aethiopiae	Methylothermalis aethiopiae	Methylothermalis	Hyphomicrobiaceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	1758176	NR_148597.1	3	Roseivirga thermotolerans	Roseivirga thermotolerans	Roseivirga	Roseivirgaceae	Cytophagales	Cytophagia	Bacteroidota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.240192153722978	63.0489651691065
B1	1764581	NR_156846.1	1	Microbaculum marinum	Microbaculum marinum	Microbaculum	Tepidamorphaceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	1765737	NR_149782.1	1	Dissulfurirhabdus thermomarina	Dissulfurirhabdus thermomarina	Dissulfurirhabdus	Dissulfurirhabdaceae	NA	Deltaproteobacteria	NA	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	1768907	NR_153732.1	4	Pseudohongiella nitratireducens	Pseudohongiella nitratireducens	Pseudohongiella	Pseudohongiellaceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.320256204963971	63.0489651691065
B1	1773489	NR_152005.1	1	Varunaivibrio sulfuroxidans	Varunaivibrio sulfuroxidans	Varunaivibrio	Magnetovibrionaceae	Rhodospirillales	Alphaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	1792836	NR_152707.1	7	Wenzhouxiangella sediminis	Wenzhouxiangella sediminis	Wenzhouxiangella	Wenzhouxiangellaceae	Chromatiales	Gammaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.56044835868695	63.0489651691065
B1	1793872	NR_153736.1	1	Piscinibacterium candidicorallinum	Piscinibacterium candidicorallinum	Piscinibacterium	NA	Burkholderiales	Betaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	1796469	NR_153742.1	2	Gilvimarinus japonicus	Gilvimarinus japonicus	Gilvimarinus	Cellvibrionaceae	Cellvibrionales	Gammaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.160128102481986	63.0489651691065
B1	1796906	NR_151961.1	1	Zeaxanthinibacter aestuarii	Zeaxanthinibacter aestuarii	Zeaxanthinibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	1807133	NR_157759.1	1	Natronospira proteinivora	Natronospira proteinivora	Natronospira	Ectothiorhodospiraceae	Chromatiales	Gammaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	1811807	NR_152000.1	39	Sulfuriflexus mobilis	Sulfuriflexus mobilis	Sulfuriflexus	Granulosicoccaceae	Chromatiales	Gammaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	3.12249799839872	63.0489651691065
B1	1819566	NR_149792.1	18	Fulvivirga lutimaris	Fulvivirga lutimaris	Fulvivirga	Fulvivirgaceae	Cytophagales	Cytophagia	Bacteroidota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	1.44115292233787	63.0489651691065
B1	1826607	NR_152708.1	2	Silicimonas algicola	Silicimonas algicola	Silicimonas	Paracoccaceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.160128102481986	63.0489651691065
B1	1837743	NR_159886.1	1	Longivirga aurantiaca	Longivirga aurantiaca	Longivirga	Sporichthyaceae	Sporichthyales	Actinomycetes	Actinomycetota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	1842532	NR_178508.1	4	Syntrophotalea acetylenivorans	Syntrophotalea acetylenivorans	Syntrophotalea	Syntrophotaleaceae	Desulfuromonadales	Desulfuromonadia	Thermodesulfobacteriota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.320256204963971	63.0489651691065
B1	1852029	NR_158155.1	1	Aquicoccus porphyridii	Aquicoccus porphyridii	Aquicoccus	Paracoccaceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	1854710	NR_178931.1	1	Tropicimonas arenosa	Tropicimonas arenosa	Tropicimonas	Roseobacteraceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	1855875	NR_152089.1	3	Spiribacter roseus	Spiribacter roseus	Spiribacter	Ectothiorhodospiraceae	Chromatiales	Gammaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.240192153722978	63.0489651691065
B1	1855912	NR_156918.1	2	Luteitalea pratensis	Luteitalea pratensis	Luteitalea	Vicinamibacteraceae	Vicinamibacterales	Vicinamibacteria	Acidobacteriota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.160128102481986	63.0489651691065
B1	1859460	NR_156157.1	2	Luteolibacter flavescens	Luteolibacter flavescens	Luteolibacter	Verrucomicrobiaceae	Verrucomicrobiales	Verrucomicrobiae	Verrucomicrobiota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.160128102481986	63.0489651691065
B1	1885912	NR_156102.1	1	Racemicystis persica	Racemicystis persica	Racemicystis	Polyangiaceae	Polyangiales	NA	Myxococcota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	1902428	NR_158129.1	3	Limibaculum halophilum	Limibaculum halophilum	Limibaculum	Paracoccaceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.240192153722978	63.0489651691065
B1	1905677	NR_165002.1	1	Kineobactrum sediminis	Kineobactrum sediminis	Kineobactrum	Halieaceae	Cellvibrionales	Gammaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	1908308	NR_156942.1	1	Microbulbifer aestuariivivens	Microbulbifer aestuariivivens	Microbulbifer	Microbulbiferaceae	Cellvibrionales	Gammaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	1909496	NR_179566.1	1	Afifella aestuarii	Afifella aestuarii	Afifella	Afifellaceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	1909699	NR_156089.1	11	Desulfobulbus oligotrophicus	Desulfobulbus oligotrophicus	Desulfobulbus	Desulfobulbaceae	Desulfobulbales	Desulfobulbia	Thermodesulfobacteriota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.880704563650921	63.0489651691065
B1	1909734	NR_159190.1	3	Oceanibaculum nanhaiense	Oceanibaculum nanhaiense	Oceanibaculum	Oceanibaculaceae	Rhodospirillales	Alphaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.240192153722978	63.0489651691065
B1	1915319	NR_181037.1	1	Thioclava sediminum	Thioclava sediminum	Thioclava	Paracoccaceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	1922333	NR_164910.1	1	Hoeflea prorocentri	Hoeflea prorocentri	Hoeflea	Phyllobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	1925763	NR_159173.1	2	Marinobacter salexigens	Marinobacter salexigens	Marinobacter	Marinobacteraceae	Pseudomonadales	Gammaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.160128102481986	63.0489651691065
B1	1930251	NR_181453.1	1	Salegentibacter sediminis	Salegentibacter sediminis	Salegentibacter	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	1935996	NR_157798.1	1	Spiribacter aquaticus	Spiribacter aquaticus	Spiribacter	Ectothiorhodospiraceae	Chromatiales	Gammaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	1936003	NR_179106.1	4	Anaerohalosphaera lusitana	Anaerohalosphaera lusitana	Anaerohalosphaera	Anaerohalosphaeraceae	Sedimentisphaerales	Phycisphaerae	Planctomycetota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.320256204963971	63.0489651691065
B1	1949081	NR_178855.1	1	Salinicola halimionae	Salinicola halimionae	Salinicola	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	1949081	NR_179175.1	1	Salinicola halimionae	Salinicola halimionae	Salinicola	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	1963835	NR_157671.1	1	Arboricoccus pini	Arboricoccus pini	Arboricoccus	Geminicoccaceae	Geminicoccales	Alphaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	1963862	NR_158116.1	1	Marispirochaeta aestuarii	Marispirochaeta aestuarii	Marispirochaeta	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	1964212	NR_179609.1	1	Lutibaculum pontilimi	Lutibaculum pontilimi	Lutibaculum	Tepidamorphaceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	1969108	NR_158023.1	1	Oceanispirochaeta sediminicola	Oceanispirochaeta sediminicola	Oceanispirochaeta	Spirochaetaceae	Spirochaetales	Spirochaetia	Spirochaetota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	1969733	NR_180303.1	7	Geothermobacter hydrogeniphilus	Geothermobacter hydrogeniphilus	Geothermobacter	Geothermobacteraceae	Desulfuromonadales	Desulfuromonadia	Thermodesulfobacteriota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.56044835868695	63.0489651691065
B1	1982593	NR_164893.1	4	Robiginitalea sediminis	Robiginitalea sediminis	Robiginitalea	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.320256204963971	63.0489651691065
B1	1982971	NR_177808.1	1	Geminobacterium atlanticum	Geminobacterium atlanticum	Geminobacterium	Geminocystaceae	Chroococcales	Cyanophyceae	Cyanobacteriota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	2006564	NR_179142.1	2	Carboxylicivirga sediminis	Carboxylicivirga sediminis	Carboxylicivirga	Marinilabiliaceae	Marinilabiliales	Bacteroidia	Bacteroidota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.160128102481986	63.0489651691065
B1	2010828	NR_179228.1	4	Aquipluma nitroreducens	Aquipluma nitroreducens	Aquipluma	Prolixibacteraceae	Marinilabiliales	Bacteroidia	Bacteroidota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.320256204963971	63.0489651691065
B1	2014610	NR_163645.1	1	Roseisolibacter agri	Roseisolibacter agri	Roseisolibacter	Gemmatimonadaceae	Gemmatimonadales	Gemmatimonadetes	Gemmatimonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	2014887	NR_163661.1	1	Herbaspirillum robiniae	Herbaspirillum robiniae	Herbaspirillum	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	2018667	NR_156975.1	1	Marinisporobacter balticus	Marinisporobacter balticus	Marinisporobacter	Thermotaleaceae	Peptostreptococcales	Clostridia	Bacillota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	2020948	NR_179784.1	2	Romboutsia maritimum	Romboutsia maritimum	Romboutsia	Peptostreptococcaceae	Peptostreptococcales	Clostridia	Bacillota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.160128102481986	63.0489651691065
B1	2023240	NR_179729.1	1	Winogradskyella tangerina	Winogradskyella tangerina	Winogradskyella	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	2026624	NR_158131.1	1	Parasphingopyxis algicola	Parasphingopyxis algicola	Parasphingopyxis	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	2033802	NR_179765.1	1	Halomonas endophytica	Halomonas endophytica	Halomonas	Halomonadaceae	Oceanospirillales	Gammaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	2054641	NR_180796.1	2	Bacillus stercoris	Bacillus stercoris	Bacillus	Bacillaceae	Bacillales	Bacilli	Bacillota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.160128102481986	63.0489651691065
B1	2059668	NR_179887.1	1	Pseudopontivivens aestuariicola	Pseudopontivivens aestuariicola	Pseudopontivivens	Paracoccaceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	2066023	NR_159914.1	1	Nannocystis konarekensis	Nannocystis konarekensis	Nannocystis	Nannocystaceae	Nannocystales	NA	Myxococcota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	2072018	NR_175469.1	1	Meridianimarinicoccus roseus	Meridianimarinicoccus roseus	Meridianimarinicoccus	Paracoccaceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	2152716	NR_180034.1	2	Halobacteriovorax vibrionivorans	Halobacteriovorax vibrionivorans	Halobacteriovorax	Halobacteriovoraceae	Bacteriovoracales	Bacteriovoracia	Bdellovibrionota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.160128102481986	63.0489651691065
B1	2162893	NR_171512.1	1	Marinilabilia rubra	Marinilabilia rubra	Marinilabilia	Marinilabiliaceae	Marinilabiliales	Bacteroidia	Bacteroidota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	2164067	NR_173537.1	7	Algihabitans albus	Algihabitans albus	Algihabitans	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.56044835868695	63.0489651691065
B1	2173034	NR_164620.1	3	Petrocella atlantisensis	Petrocella atlantisensis	Petrocella	Vallitaleaceae	Lachnospirales	Clostridia	Bacillota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.240192153722978	63.0489651691065
B1	2174842	NR_171489.1	1	Coraliomargarita sinensis	Coraliomargarita sinensis	Coraliomargarita	Coraliomargaritaceae	Puniceicoccales	Opitutae	Verrucomicrobiota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	2176002	NR_158154.1	1	Amylibacter lutimaris	Amylibacter lutimaris	Amylibacter	Paracoccaceae	Rhodobacterales	Alphaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	2184161	NR_176519.1	1	Oceaniradius stylonematis	Oceaniradius stylonematis	Oceaniradius	Phyllobacteriaceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	0.0800640512409928	63.0489651691065
B1	2201018	NR_179236.1	35	Sulfurovum denitrificans	Sulfurovum denitrificans	Sulfurovum	Sulfurovaceae	Campylobacterales	Epsilonproteobacteria	Campylobacterota	NA	Bacteria	Sample-ID5-B1	Colhereiro	October	7.8	47	33	122	133	26.4	9	281.4	289	97	1981	2.80224179343475	63.0489651691065
